Daytime/evening attendance	,Previous qualification (grade),Admission grade,Displaced,Debtor,Tuition fees up to date,Scholarship holder,Age at enrollment,Gender_1,Application mode_2,Application mode_5,Application mode_7,Application mode_10,Application mode_15,Application mode_16,Application mode_17,Application mode_18,Application mode_26,Application mode_27,Application mode_39,Application mode_42,Application mode_43,Application mode_44,Application mode_51,Application mode_53,Application mode_57,Marital status_2,Marital status_3,Marital status_4,Marital status_5,Marital status_6,Total units enrolled,Total units approved,Total evaluations,Total grade,Target
0,120.0,113.9,1,0,1,0,39,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,10,10,13,22.6,2
1,120.0,120.0,0,1,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,6,24,23.666666666666664,0
1,126.0,121.1,0,1,1,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,11,12.75,0
1,133.0,120.4,1,0,1,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,30.6,2
1,103.0,100.6,1,0,1,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,12,18,28.270857142857142,2
1,120.0,121.4,0,0,0,0,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,9,14,26.8,0
0,133.1,109.7,0,0,1,0,29,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0.0,0
0,154.0,134.1,0,0,1,0,24,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,20,25.833333333333336,1
1,130.0,127.6,1,0,1,0,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,14,24.866666666666667,2
1,132.0,132.4,1,0,1,1,22,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,13,17,27.288095238095238,2
0,130.0,133.4,0,0,1,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,12,13,24.785714285714285,2
1,139.0,126.1,0,0,1,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,14,25.166666666666668,2
1,130.0,113.5,0,0,1,1,24,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12,12,12,27.833333333333332,2
1,139.0,121.3,1,0,1,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,12,20,23.666666666666668,1
1,127.0,121.8,1,0,1,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7,23,25.0,1
1,167.0,159.3,0,0,1,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,12,30.514285714285712,2
0,130.0,120.0,0,0,1,0,27,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,10,22,21.6,0
1,130.0,129.1,1,0,1,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,19,26.639444444444443,2
1,130.0,130.0,0,0,1,0,39,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12,0,16,0.0,0
1,129.0,155.3,1,0,1,0,27,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,17,15,22,25.9,0
1,141.0,139.8,1,0,1,0,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,16,29.87,2
1,125.0,115.2,1,0,1,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1
1,125.0,114.9,0,0,1,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,13,20,25.354761904761904,2
1,130.0,131.9,0,0,1,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,12,14,24.0,2
1,133.0,126.0,1,0,1,1,19,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1
1,127.0,130.2,1,0,1,0,19,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6,14,21.4,1
1,116.0,120.9,0,0,1,0,24,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,12,0.0,1
1,133.1,126.0,1,0,1,0,29,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,15,10,20,22.9,0
1,139.0,128.2,1,0,1,1,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2
1,130.0,130.0,1,0,1,0,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,12,15,25.0,2
1,125.0,120.1,0,1,1,0,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,18,21.95,0
1,160.0,100.0,0,0,1,0,26,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12,11,15,22.8,1
1,148.0,134.0,0,0,1,0,18,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,14,0.0,1
1,150.0,130.8,0,0,1,0,24,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,16,25.725,2
1,141.0,135.8,1,0,1,0,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
1,118.0,111.7,1,0,1,0,18,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,24,23.666666666666664,0
1,142.0,132.9,1,0,1,0,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,9,19,24.666666666666668,2
1,120.0,115.5,1,1,1,0,18,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,19,21.19047619047619,0
1,106.0,106.0,1,0,1,1,21,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,19,21.5,0
1,121.0,120.3,1,1,1,1,19,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,12,27.0,2
1,150.0,130.8,0,0,1,1,22,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,16,29.8984126984127,2
0,120.0,117.0,0,0,1,0,33,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,12,12,14,23.666666666666664,2
1,114.0,110.2,1,0,1,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,10,15,24.4,0
0,140.0,155.7,1,0,1,0,35,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0.0,0
1,160.0,180.4,0,1,1,0,24,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24,16,31,25.46666666666667,0
1,120.0,125.5,0,0,1,0,18,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,14,23.333333333333336,1
0,130.0,110.0,1,0,1,0,33,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,12,11,18,22.0,2
1,160.0,161.0,1,0,1,1,22,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16,14,16,26.16,2
1,120.0,100.0,0,0,1,1,25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,9,14,22.1,2
1,124.0,117.6,1,0,1,0,20,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,15,21.866666666666667,2
1,143.0,128.7,1,0,1,0,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,11,27.8,1
1,115.0,112.2,1,1,1,0,18,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,2,18,10.0,1
1,133.1,100.8,0,0,1,0,24,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14,0,25,0.0,0
1,133.1,105.0,1,0,0,0,21,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,12,27.5,2
1,133.1,100.0,0,0,1,0,26,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,13,12.0,0
1,133.1,115.5,0,0,1,0,39,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,12,3,26,12.666666666666666,0
0,133.1,114.0,0,0,1,0,44,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,14,14,18,24.208333333333336,2
1,130.0,137.0,1,0,1,0,19,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,20,27.25,1
1,135.0,124.9,1,0,1,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,12,27.0,2
1,132.0,120.3,1,0,1,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,16,28.22777777777778,2
1,135.0,134.3,1,0,1,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,14,28.0,1
1,115.0,111.5,1,1,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,4,17,11.96,0
1,130.0,128.8,0,0,1,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19,13,26,26.275,0
1,133.1,110.0,1,0,1,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2
0,130.0,113.5,1,0,1,0,36,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,12,0,0,0.0,0
1,133.1,160.0,0,0,1,0,43,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,31,31,33,28.86234817813765,2
1,123.0,117.4,1,0,1,0,19,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0.0,0
1,130.0,122.2,0,1,1,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,21,21,23,25.272727272727273,2
1,122.0,118.2,1,0,1,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0.0,0
1,113.0,106.7,1,0,1,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,8,32,27.45,0
1,111.0,108.2,1,0,1,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,11,19,25.566666666666666,0
1,133.1,107.0,1,0,1,0,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,9,22,24.666666666666664,1
1,142.0,136.1,1,0,1,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,14,28.857142857142858,2
1,123.0,115.3,1,0,1,1,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,20,24.0,1
1,131.0,139.8,1,0,1,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,11,26.200000000000003,2
1,158.0,157.0,1,0,1,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,13,25.238095238095237,2
1,122.0,131.0,1,0,1,0,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,12,14,25.03333333333333,0
1,130.0,100.0,0,0,1,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14,13,18,24.616666666666667,1
1,154.0,140.4,1,0,1,1,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6,25,20.75,1
1,120.0,113.4,0,0,1,0,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,21,21.0,1
1,140.0,137.0,0,0,1,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,18,24.542857142857144,2
1,127.0,121.8,0,0,1,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,26.6,2
1,133.1,131.0,1,0,1,0,21,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,24,22.0,0
1,120.0,118.6,1,0,1,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,17,22.05,2
1,137.0,122.3,0,0,1,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
1,131.0,127.9,0,0,1,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,27.0,2
1,130.0,121.3,1,0,1,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,28,26.366666666666667,2
1,122.0,117.1,1,0,1,0,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,5,12,12.1,0
1,160.0,160.0,1,0,1,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,11,24,27.944444444444446,2
1,146.0,145.3,1,0,1,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,10,15,26.200000000000003,1
1,131.0,122.6,1,0,1,0,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,13,26.666666666666664,2
1,132.0,128.0,1,0,1,0,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,16,28.478253968253966,2
1,138.0,124.9,1,0,1,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,14,18,26.980357142857144,0
1,130.0,123.7,1,0,1,0,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,12,25.333333333333336,2
1,126.0,120.1,1,0,1,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,12,27.0,2
1,148.0,131.7,1,0,1,0,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,5,15,14.0,0
1,130.0,133.2,0,0,1,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16,16,23,23.38095238095238,2
1,117.0,109.3,0,1,0,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,9,16,24.5,0
1,120.0,113.0,1,0,1,0,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,12,23.7,2
1,153.0,157.9,0,1,1,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,12,29.666666666666668,2
1,117.0,112.1,0,0,1,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,12,18,26.08085714285714,1
1,178.0,174.7,0,0,1,0,18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,16,34.7125,2
1,129.0,128.8,1,0,1,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,12,14,25.333333333333332,2
1,116.0,110.1,1,0,1,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,18,24.666666666666664,2
1,99.0,99.7,1,1,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,0,15,0.0,1
1,135.0,121.0,1,0,1,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,13,22.833333333333336,2
1,141.0,131.7,1,0,1,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,21,25.93625,2
1,132.0,119.1,1,0,1,1,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,10,19,22.8,2
1,132.0,124.7,1,0,1,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,20,0.0,0
1,113.0,117.2,1,0,1,0,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,8,20,22.866666666666667,0
1,134.0,128.8,0,0,1,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,19,27.541666666666664,2
1,136.0,131.5,0,0,1,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,13,17,28.041904761904767,2
1,136.0,121.7,1,0,1,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1
1,129.0,123.4,0,0,1,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,12,25.8,2
1,138.0,124.7,1,0,1,0,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,8,21,23.166666666666668,1
1,137.0,132.8,1,0,1,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,15,25.133333333333333,2
1,115.0,108.7,1,0,1,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,6,22,22.666666666666664,0
1,129.0,138.1,0,0,1,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,10,18,23.5,0
1,131.0,126.5,0,0,1,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,22.4,2
1,133.0,127.4,1,0,1,1,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,15,24.107142857142858,2
1,125.0,123.6,1,0,1,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,10,19,22.833333333333336,2
0,120.0,122.0,0,0,1,1,24,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12,10,20,23.6,2
1,128.0,118.2,0,0,1,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,15,26.166666666666664,0
1,127.0,123.9,1,0,1,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,14,21,25.616666666666667,2
1,134.0,125.8,1,0,1,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,16,30.27375,2
1,132.0,123.3,1,0,1,0,21,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7,23,22.5,0
1,124.0,124.4,0,0,1,0,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,28.4,2
1,133.1,126.0,0,0,1,1,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,13,25.5,2
1,170.0,170.0,0,1,1,0,47,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,7,0,1,0.0,1
1,125.0,121.5,0,0,1,0,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,9,22,22.666666666666664,2
