Daytime/evening attendance	,Previous qualification (grade),Admission grade,Displaced,Debtor,Tuition fees up to date,Scholarship holder,Age at enrollment,Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Gender_1,Application mode_2,Application mode_5,Application mode_7,Application mode_10,Application mode_15,Application mode_16,Application mode_17,Application mode_18,Application mode_26,Application mode_27,Application mode_39,Application mode_42,Application mode_43,Application mode_44,Application mode_51,Application mode_53,Application mode_57,Marital status_2,Marital status_3,Marital status_4,Marital status_5,Marital status_6,Target
1,0.48432268416504665,0.25012359205554346,1,0,1,0,-0.6939730878554988,-0.109105147316254,-0.5501920153441094,0.4180498886958897,0.3494675300655368,-0.10572600419086485,-0.2693577879869185,0.1871652616079112,0.761924648468288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,0.25682316499696123,-0.5302435328113464,1,0,1,1,-0.6939730878554988,0.6973796843079865,-0.07156661452170444,0.741267768386665,0.531365381698775,0.8051441857612031,-0.016033201665888088,0.8506421184615969,0.5727360008522585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,0.02932364582887579,0.22249997701600713,1,0,1,0,-0.562167955812708,-0.109105147316254,-0.5501920153441094,-1.5212573894487618,-2.1971023927998017,-0.10572600419086485,-2.0426298922341317,-1.471526880526303,-1.963488622985818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-1.714839334459779,-1.0481863148026451,1,0,1,1,-0.2985576917271264,-0.109105147316254,-0.31087931493290694,0.4180498886958897,-0.014328173200940228,-0.10572600419086485,-0.016033201665888088,0.1871652616079112,0.1477470098307431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
1,1.2426544147253313,0.6990073364480024,1,0,1,1,-0.6939730878554988,-0.5123475631283743,-0.31087931493290694,-0.22838587068566077,0.5387396189271497,-0.5611610991668988,-0.7760069606289794,0.1871652616079112,0.3396775219049759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,-0.425675392507295,-0.4335608801729703,1,0,1,0,-0.4303628237699172,-0.109105147316254,-0.5501920153441094,0.09483200900511447,0.5284156868074252,-0.10572600419086485,-0.2693577879869185,-1.471526880526303,-1.963488622985818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.33265633805298966,0.7197250477276551,1,0,1,0,-0.6939730878554988,-0.109105147316254,0.4070587863007005,-1.1980395097579866,0.28064131593404107,-0.10572600419086485,1.5039143162602946,-0.8080500236726174,0.1477470098307431,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0.18098999194093274,0.022228767979372222,1,0,1,0,-0.6939730878554988,0.2941372684958662,-0.07156661452170444,0.741267768386665,0.5503540425618396,0.8051441857612031,-0.016033201665888088,1.1823805468884399,0.8281406751338984,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,0.33265633805298966,0.6437601063689317,1,0,1,0,-0.4303628237699172,-0.5123475631283743,-0.07156661452170444,-0.22838587068566077,0.3838806371312845,-0.5611610991668988,-0.016033201665888088,-0.14457316681893165,0.3876601499235341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,0.5601558572210751,-0.1642306335374955,1,0,1,0,-0.6939730878554988,0.2941372684958662,-0.31087931493290694,0.4180498886958897,0.21181510180254534,0.3497090907851691,-0.016033201665888088,0.518903690034754,0.6275732900163251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,-0.8048412577874374,-0.4611844952125066,0,0,1,1,-0.2985576917271264,-2.5285596421889753,-1.9860682178113243,-1.5212573894487618,-2.1971023927998017,-2.8383365740470685,-2.0426298922341317,-1.471526880526303,-1.963488622985818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,-0.425675392507295,-0.35759593881424684,1,0,1,0,-0.4303628237699172,0.2941372684958662,1.3643095879455105,0.741267768386665,0.16449707958714221,0.8051441857612031,0.23729138465514235,1.1823805468884399,0.22931747746229217,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0.7118222033331321,-0.10207749969853928,1,0,1,0,-0.6939730878554988,0.6973796843079865,0.8856841871231055,0.741267768386665,0.4576230094150299,0.8051441857612031,0.9972651436182337,0.8506421184615969,0.5041893893971755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,-0.577341738619352,-0.8341032982462411,1,0,1,1,-0.562167955812708,-0.109105147316254,-0.07156661452170444,0.4180498886958897,0.5645494492264606,-0.10572600419086485,-0.2693577879869185,0.518903690034754,0.39451481106904257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,-0.5015085655633235,-0.21257195985668262,0,0,1,0,-0.562167955812708,0.2941372684958662,-0.07156661452170444,0.4180498886958897,0.5483752889055594,0.8051441857612031,0.23729138465514235,0.8506421184615969,0.745473461719068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,1.3943207608373882,2.073282184664915,1,1,1,1,-0.6939730878554988,-0.109105147316254,-0.07156661452170444,0.09483200900511447,0.19804985897624625,-0.10572600419086485,0.9972651436182337,-0.14457316681893165,0.1477470098307431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,-1.3356734691796368,-0.7305147418479814,1,0,1,0,-0.2985576917271264,-0.109105147316254,0.16774608588949805,0.4180498886958897,0.15159216443748677,-0.10572600419086485,0.23729138465514235,0.518903690034754,0.5864453231432754,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,0.40848951110901816,0.2777472070950798,1,0,1,0,-0.6939730878554988,-0.5123475631283743,0.16774608588949805,0.09483200900511447,0.4182937441970322,-0.5611610991668988,-0.2693577879869185,-0.14457316681893165,0.5316080339792087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0.18098999194093274,-0.33687822753459506,1,0,1,0,-0.4303628237699172,-0.5123475631283743,-0.5501920153441094,0.09483200900511447,0.28064131593404107,-0.5611610991668988,-0.522682374307949,0.1871652616079112,0.4036543592630536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,-0.425675392507295,-0.5647730516107663,1,0,1,0,-0.562167955812708,0.2941372684958662,0.16774608588949805,0.4180498886958897,0.4733547155022285,0.3497090907851691,-0.2693577879869185,0.518903690034754,0.669158234299076,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1.3184875877813598,1.5898689214730366,0,0,1,0,-0.2985576917271264,-0.109105147316254,1.6036222883567128,0.09483200900511447,0.25114436702054305,-0.10572600419086485,2.263888075223386,0.1871652616079112,0.06549107608464326,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,-0.577341738619352,0.20868816949623997,1,0,1,0,-0.4303628237699172,-0.109105147316254,-0.31087931493290694,0.4180498886958897,0.45270685126278026,-0.10572600419086485,0.23729138465514235,-0.14457316681893165,0.6083802388089019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
1,0.7876553763891605,0.8164077003660313,0,0,0,0,-0.6939730878554988,-0.5123475631283743,0.16774608588949805,-0.551603750376436,0.14298888767104995,-0.5611610991668988,-0.016033201665888088,-0.8080500236726174,0.6275732900163251,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.40848951110901816,0.5194538386910192,1,0,1,0,-0.562167955812708,-0.109105147316254,-0.5501920153441094,0.4180498886958897,0.4182937441970322,-0.10572600419086485,-0.016033201665888088,0.518903690034754,0.7955124880812788,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,-0.19817587333920963,0.30537082213461614,0,0,1,0,1.414909024829154,-0.5123475631283743,-0.5501920153441094,0.09483200900511447,0.3632327728918359,-0.5611610991668988,0.23729138465514235,0.1871652616079112,0.6138639677253085,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,-0.19817587333920963,-1.6904353644718553,0,1,0,0,1.8103244209575264,0.2941372684958662,-0.31087931493290694,-1.5212573894487618,-2.1971023927998017,0.3497090907851691,-0.2693577879869185,-1.1397884520994601,-0.04418350224348972,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0.03690696313447821,0.12581732437763296,1,0,1,0,2.6011552132142715,-0.5123475631283743,-1.9860682178113243,-1.5212573894487618,-2.1971023927998017,-0.5611610991668988,-2.0426298922341317,-1.471526880526303,-1.963488622985818,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0.5601558572210751,-0.28163099745552245,0,0,1,0,4.182816797727761,-0.5123475631283743,0.4070587863007005,-1.1980395097579866,-0.1323159688549327,-0.5611610991668988,-0.016033201665888088,-0.8080500236726174,0.3396775219049759,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,-0.9565076038994943,-0.9031623358450809,1,0,1,0,2.073934685043108,-0.5123475631283743,-0.07156661452170444,0.09483200900511447,0.0741626735395542,-0.5611610991668988,-0.7760069606289794,0.1871652616079112,0.2629053170752827,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2
1,-0.9565076038994943,-0.48190220649215837,0,1,0,0,-0.4303628237699172,-0.109105147316254,1.124996887534308,-0.551603750376436,0.21181510180254534,-0.10572600419086485,0.7439405572972032,-0.4763115952457745,0.3396775219049759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,-0.5015085655633235,-0.4059372651334349,0,1,1,0,-0.6939730878554988,-0.109105147316254,-0.5501920153441094,-0.22838587068566077,0.4355002977299062,-0.5611610991668988,-0.7760069606289794,-1.471526880526303,-1.963488622985818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.02932364582887579,-0.454278591452622,1,0,1,0,-0.16675255968433558,-0.5123475631283743,-0.7895047157553119,0.09483200900511447,0.8587815146386045,-0.5611610991668988,-0.7760069606289794,0.1871652616079112,1.0690134677870606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,-2.2456715458519785,-1.8216475359096513,1,0,1,0,-0.16675255968433558,0.2941372684958662,0.16774608588949805,0.09483200900511447,0.678732138470612,0.8051441857612031,0.23729138465514235,0.8506421184615969,0.7893432930503211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,-0.9565076038994943,-0.3852195538537822,0,0,0,0,-0.4303628237699172,-0.109105147316254,-0.31087931493290694,-0.22838587068566077,0.48711995832852795,-0.10572600419086485,-0.2693577879869185,0.1871652616079112,0.6851524436385951,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.03690696313447821,-1.1932102937602085,0,0,1,0,0.7558833646152,-0.5123475631283743,-1.9860682178113243,-1.5212573894487618,-2.1971023927998017,-0.5611610991668988,-2.0426298922341317,-1.471526880526303,-1.963488622985818,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1.6218202800054737,0.4918302236514829,0,0,1,0,0.09685770440124603,-0.5123475631283743,0.16774608588949805,-0.8748216300672113,0.17740199473679763,-0.5611610991668988,0.7439405572972032,-0.4763115952457745,0.7875153834115193,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,-0.19817587333920963,0.04294647925902397,1,0,1,0,-0.6939730878554988,-0.109105147316254,-0.5501920153441094,0.4180498886958897,0.21181510180254534,-0.10572600419086485,-0.016033201665888088,0.1871652616079112,0.5699941363940552,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,-0.04650952722715268,0.37442985973345594,1,0,1,1,-0.16675255968433558,0.2941372684958662,-0.07156661452170444,0.4180498886958897,0.593800590232346,0.8051441857612031,0.23729138465514235,0.8506421184615969,0.6796687147221885,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,-0.19817587333920963,0.4434888973322958,0,0,1,1,-0.2985576917271264,-0.109105147316254,-0.5501920153441094,0.4180498886958897,0.17740199473679763,-0.10572600419086485,-0.2693577879869185,0.518903690034754,0.5864453231432754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
1,0.48432268416504665,-0.06064207713923577,0,0,1,1,-0.562167955812708,-0.109105147316254,-0.31087931493290694,0.09483200900511447,0.3494675300655368,-0.10572600419086485,-0.2693577879869185,0.518903690034754,0.49961961530017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,-0.19817587333920963,-0.9307859508846172,0,0,1,1,0.09685770440124603,-0.109105147316254,-0.5501920153441094,0.4180498886958897,0.6247723865915191,-0.10572600419086485,-0.522682374307949,0.518903690034754,0.7555269647324803,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
1,0.48432268416504665,-0.39212545761366674,1,0,1,1,-0.562167955812708,0.6973796843079865,0.4070587863007005,0.4180498886958897,0.24622820886829339,0.8051441857612031,0.4906159709761728,0.518903690034754,0.30768910322593723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,-0.425675392507295,-0.35759593881424684,1,0,1,1,-0.4303628237699172,-0.109105147316254,0.646371486711903,-0.22838587068566077,0.6935986007230148,-0.10572600419086485,0.9972651436182337,-0.4763115952457745,0.1477470098307431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,2.6076515297338436,2.2321179711422476,0,0,1,0,-0.562167955812708,-0.5123475631283743,-0.31087931493290694,0.09483200900511447,0.8410833452905053,-0.5611610991668988,-0.7760069606289794,0.1871652616079112,1.0690134677870606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,-0.19817587333920963,-0.48190220649215837,0,0,1,0,0.4922731005296184,-0.5123475631283743,0.8856841871231055,0.09483200900511447,-0.008428783418240623,-0.5611610991668988,0.4906159709761728,0.1871652616079112,0.1477470098307431,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,-0.19817587333920963,0.1465350356572837,1,0,1,0,-0.6939730878554988,0.2941372684958662,0.16774608588949805,0.741267768386665,0.496296786879394,0.8051441857612031,0.4906159709761728,1.1823805468884399,0.6458066886633773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,-0.19817587333920963,0.20868816949623997,0,0,1,0,2.073934685043108,-0.109105147316254,0.4070587863007005,-1.5212573894487618,-2.1971023927998017,-0.10572600419086485,-0.522682374307949,-1.471526880526303,-1.963488622985818,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,-0.2740090463952381,1.9558818207468884,1,0,1,0,0.4922731005296184,-0.109105147316254,0.16774608588949805,0.09483200900511447,0.48711995832852795,2.171449470689305,1.250589729939264,1.8458574037421254,0.5124149827717855,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0.6359890302771035,0.8854667379648711,1,0,1,0,-0.6939730878554988,0.6973796843079865,-0.07156661452170444,1.06448564807744,0.8866561313618602,0.8051441857612031,-0.016033201665888088,1.1823805468884399,0.9029935748428493,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,-0.577341738619352,-0.8133855869665894,1,0,1,0,-0.6939730878554988,-2.5285596421889753,-1.9860682178113243,-1.5212573894487618,-2.1971023927998017,-2.8383365740470685,-2.0426298922341317,-1.471526880526303,-1.963488622985818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,-0.577341738619352,-0.8341032982462411,0,0,1,0,-0.6939730878554988,0.2941372684958662,-0.07156661452170444,0.4180498886958897,0.5146504439811261,0.8051441857612031,0.9972651436182337,0.8506421184615969,0.38217642100712745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,-0.19817587333920963,0.33990034093403604,0,0,1,1,-0.2985576917271264,-0.109105147316254,-0.31087931493290694,0.4180498886958897,0.28064131593404107,-0.10572600419086485,-0.2693577879869185,0.518903690034754,0.3396775219049759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
1,0.02932364582887579,-0.06754798089911936,1,0,1,1,-0.562167955812708,-2.5285596421889753,-1.9860682178113243,-1.5212573894487618,-2.1971023927998017,-2.8383365740470685,-2.0426298922341317,-1.471526880526303,-1.963488622985818,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,-0.425675392507295,0.22249997701600713,1,0,1,0,-0.562167955812708,-0.109105147316254,-0.5501920153441094,0.09483200900511447,0.15675413049734901,-0.10572600419086485,-0.016033201665888088,-1.1397884520994601,-0.04418350224348972,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,-1.2598402961236081,-0.4197490726532021,0,0,1,0,0.09685770440124603,-0.109105147316254,-0.5501920153441094,-1.5212573894487618,-2.1971023927998017,-0.10572600419086485,-0.522682374307949,-1.471526880526303,-1.963488622985818,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,0.03690696313447821,-0.06754798089911936,1,0,1,0,0.7558833646152,0.2941372684958662,0.4070587863007005,0.09483200900511447,0.2599934516945925,0.8051441857612031,0.4906159709761728,0.1871652616079112,0.1477470098307431,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1,0.48432268416504665,0.08438190181832748,1,0,1,1,-0.562167955812708,-2.5285596421889753,-1.9860682178113243,-1.5212573894487618,-2.1971023927998017,-2.8383365740470685,-2.0426298922341317,-1.471526880526303,-1.963488622985818,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,-0.19817587333920963,0.20868816949623997,1,0,1,0,-0.034947427641544786,-0.109105147316254,-0.07156661452170444,0.4180498886958897,0.39862911158803355,-0.10572600419086485,-0.2693577879869185,0.518903690034754,0.4219334556510757,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
1,-0.577341738619352,-0.4749963027322748,0,1,1,0,-0.562167955812708,-0.5123475631283743,-0.07156661452170444,0.09483200900511447,0.11545840201845144,-0.5611610991668988,0.4906159709761728,-0.14457316681893165,0.09976438181218489,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2.0768193183416446,-1.863082958468955,0,0,1,0,0.3604679684868276,-0.109105147316254,-0.31087931493290694,0.4180498886958897,0.28064131593404107,-0.10572600419086485,-0.016033201665888088,0.1871652616079112,0.10936090741589667,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,1.166821241669303,0.4849243198915993,0,0,1,0,-0.6939730878554988,-0.5123475631283743,0.16774608588949805,-1.5212573894487618,-2.1971023927998017,-0.5611610991668988,-0.7760069606289794,-1.471526880526303,-1.963488622985818,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1.3184875877813598,0.2639353995753126,0,0,1,0,0.09685770440124603,0.2941372684958662,-0.07156661452170444,0.741267768386665,0.2754793498741788,0.8051441857612031,-0.016033201665888088,1.1823805468884399,0.6755559180348834,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,0.6359890302771035,0.6092305875695118,1,0,1,0,-0.562167955812708,-2.5285596421889753,-1.9860682178113243,-1.5212573894487618,-2.1971023927998017,-2.8383365740470685,-2.0426298922341317,-1.471526880526303,-1.963488622985818,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-1.1081739500115513,-1.0550922185625287,1,0,1,0,-0.6939730878554988,-0.109105147316254,0.8856841871231055,-0.551603750376436,0.21181510180254534,-0.10572600419086485,0.9972651436182337,-1.1397884520994601,0.3396775219049759,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.7118222033331321,0.40895937853287584,1,0,1,0,-0.6939730878554988,-0.109105147316254,-0.07156661452170444,0.4180498886958897,0.3494675300655368,-0.10572600419086485,0.7439405572972032,-0.4763115952457745,0.4036543592630536,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,-0.9565076038994943,-0.7926678756869375,1,1,1,0,-0.6939730878554988,-0.5123475631283743,-0.07156661452170444,-0.551603750376436,-0.06348975472343693,-0.5611610991668988,0.7439405572972032,-0.4763115952457745,0.12032836524870993,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-2.0181720266838927,-1.448728732875916,1,0,1,1,-0.2985576917271264,-0.109105147316254,-0.07156661452170444,-0.22838587068566077,-0.029076647657689237,-0.10572600419086485,0.7439405572972032,-1.1397884520994601,0.1477470098307431,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-0.8806744308434659,-0.4611844952125066,1,1,1,1,-0.562167955812708,-0.109105147316254,-0.5501920153441094,0.4180498886958897,0.6247723865915191,-0.10572600419086485,-0.522682374307949,0.518903690034754,0.5955848713372864,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,1.3184875877813598,0.2639353995753126,0,0,1,1,-0.16675255968433558,0.2941372684958662,-0.31087931493290694,0.741267768386665,0.8676305993126535,0.8051441857612031,0.23729138465514235,1.1823805468884399,0.9261318643540206,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,-0.9565076038994943,-0.6890793192886778,0,0,1,0,1.2831038927863632,-0.109105147316254,-0.07156661452170444,0.4180498886958897,0.28064131593404107,-0.10572600419086485,-0.522682374307949,0.518903690034754,0.27570068454689817,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2
1,-1.4115066422356652,-1.1586807749607886,1,0,1,0,-0.4303628237699172,-0.109105147316254,-0.07156661452170444,0.09483200900511447,0.3219370444129383,-0.10572600419086485,-0.2693577879869185,0.1871652616079112,0.3780636243198223,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.5601558572210751,1.9835054357864228,1,0,1,0,1.546714156871945,-2.125317226376855,-1.7467555174001217,-1.5212573894487618,-2.1971023927998017,-0.5611610991668988,-2.0426298922341317,-1.471526880526303,-1.963488622985818,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
