Daytime/evening attendance	,Previous qualification (grade),Admission grade,Displaced,Debtor,Tuition fees up to date,Scholarship holder,Age at enrollment,Gender_1,Application mode_2,Application mode_5,Application mode_7,Application mode_10,Application mode_15,Application mode_16,Application mode_17,Application mode_18,Application mode_26,Application mode_27,Application mode_39,Application mode_42,Application mode_43,Application mode_44,Application mode_51,Application mode_53,Application mode_57,Marital status_2,Marital status_3,Marital status_4,Marital status_5,Marital status_6,Total units enrolled,Total units approved,Total evaluations,Total grade,Target
1,0.48432268416504665,0.25012359205554346,1,0,1,0,-0.6939730878554988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.10908848409044712,0.311680249174718,-0.43871204609254216,0.5876217776988275,2
1,0.25682316499696123,-0.5302435328113464,1,0,1,1,-0.6939730878554988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7589105332047645,0.8150411967345693,-0.04727767461420827,0.5767498155820218,2
1,0.02932364582887579,0.22249997701600713,1,0,1,0,-0.562167955812708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.10908848409044712,-1.533976558544737,-1.352058912875321,-2.1659497184303627,0
1,-1.714839334459779,-1.0481863148026451,1,0,1,1,-0.2985576917271264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.10908848409044712,0.311680249174718,-0.17775579844031955,0.07268611743920506,2
1,1.2426544147253313,0.6990073364480024,1,0,1,1,-0.6939730878554988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.543087992738053,-0.02389371586518287,-0.5691901699186535,0.4544402417679561,2
1,-0.425675392507295,-0.4335608801729703,1,0,1,0,-0.4303628237699172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.10908848409044712,-0.6950416459449846,-0.43871204609254216,-0.7960824917128259,0
1,0.33265633805298966,0.7197250477276551,1,0,1,0,-0.6939730878554988,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.10908848409044712,-1.0306156109848854,0.996547315994682,0.22094014630473957,1
1,0.18098999194093274,0.022228767979372222,1,0,1,0,-0.6939730878554988,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5419107788809616,0.9828281792545197,-0.04727767461420827,0.7243922965784859,2
1,0.33265633805298966,0.6437601063689317,1,0,1,0,-0.4303628237699172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.543087992738053,-0.1916806983851333,-0.04727767461420827,0.4025513316650191,2
1,0.5601558572210751,-0.1642306335374955,1,0,1,0,-0.6939730878554988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3249110245571587,0.4794672316946684,-0.17775579844031955,0.445792090084133,1
1,-0.8048412577874374,-0.4611844952125066,0,0,1,1,-0.2985576917271264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.713085535976082,-1.533976558544737,-2.134927655831989,-2.1659497184303627,2
1,-0.425675392507295,-0.35759593881424684,1,0,1,0,-0.4303628237699172,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5419107788809616,0.9828281792545197,0.8660691921685708,0.20667069602643195,1
1,0.7118222033331321,-0.10207749969853928,1,0,1,0,-0.6939730878554988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7589105332047645,0.8150411967345693,0.996547315994682,0.5026228011492548,2
1,-0.577341738619352,-0.8341032982462411,1,0,1,1,-0.562167955812708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.10908848409044712,0.4794672316946684,-0.17775579844031955,0.4970632750667971,2
1,-0.5015085655633235,-0.21257195985668262,0,0,1,0,-0.562167955812708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5419107788809616,0.6472542142146189,0.08320044921190302,0.6786991694318877,2
1,1.3943207608373882,2.073282184664915,1,1,1,1,-0.6939730878554988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.10908848409044712,-0.02389371586518287,0.4746348206902369,0.1794290182223901,1
1,-1.3356734691796368,-0.7305147418479814,1,0,1,0,-0.2985576917271264,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.10908848409044712,0.4794672316946684,0.21367857303801432,0.3932854548609231,2
1,0.40848951110901816,0.2777472070950798,1,0,1,0,-0.6939730878554988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.543087992738053,-0.02389371586518287,-0.04727767461420827,0.49768100018707,1
1,0.18098999194093274,-0.33687822753459506,1,0,1,0,-0.4303628237699172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.543087992738053,0.14389326665476757,-0.5691901699186535,0.35931057324590515,2
1,-0.425675392507295,-0.5647730516107663,1,0,1,0,-0.562167955812708,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3249110245571587,0.4794672316946684,-0.04727767461420827,0.5997291900561795,1
1,1.3184875877813598,1.5898689214730366,0,0,1,0,-0.2985576917271264,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.10908848409044712,0.14389326665476757,2.0403723066035724,0.16163853475852605,1
1,-0.577341738619352,0.20868816949623997,1,0,1,0,-0.4303628237699172,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.10908848409044712,0.14389326665476757,-0.04727767461420827,0.5564884316370653,2
1,0.7876553763891605,0.8164077003660313,0,0,0,0,-0.6939730878554988,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.543087992738053,-0.6950416459449846,0.08320044921190302,0.41119948334884215,1
0,0.40848951110901816,0.5194538386910192,1,0,1,0,-0.562167955812708,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.10908848409044712,0.4794672316946684,-0.30823392226643087,0.6403755029701468,2
0,-0.19817587333920963,0.30537082213461614,0,0,1,0,1.414909024829154,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.543087992738053,0.14389326665476757,-0.17775579844031955,0.5144831234584976,2
1,-0.19817587333920963,-1.6904353644718553,0,1,0,0,1.8103244209575264,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.3249110245571587,-1.3661895760247864,-0.30823392226643087,-1.1281715163716226,0
1,0.03690696313447821,0.12581732437763296,1,0,1,0,2.6011552132142715,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.543087992738053,-1.533976558544737,-2.134927655831989,-2.1659497184303627,0
1,0.5601558572210751,-0.28163099745552245,0,0,1,0,4.182816797727761,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.543087992738053,-1.0306156109848854,0.21367857303801432,0.11716232609886555,0
0,-0.9565076038994943,-0.9031623358450809,1,0,1,0,2.073934685043108,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,-0.543087992738053,0.14389326665476757,-0.43871204609254216,0.1794290182223901,2
1,-0.9565076038994943,-0.48190220649215837,0,1,0,0,-0.4303628237699172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.10908848409044712,-0.5272546634250341,0.996547315994682,0.290125359775322,0
1,-0.5015085655633235,-0.4059372651334349,0,1,1,0,-0.6939730878554988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.32608823841425005,-0.862828628464935,-0.6996682937447647,-0.8427825108054691,0
1,0.02932364582887579,-0.454278591452622,1,0,1,0,-0.16675255968433558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.543087992738053,0.14389326665476757,-0.830146417570876,1.0096515798693821,2
1,-2.2456715458519785,-1.8216475359096513,1,0,1,0,-0.16675255968433558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5419107788809616,0.4794672316946684,0.21367857303801432,0.7679382112070149,2
1,-0.9565076038994943,-0.3852195538537822,0,0,0,0,-0.4303628237699172,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.10908848409044712,-0.02389371586518287,-0.30823392226643087,0.6152958630870609,0
0,0.03690696313447821,-1.1932102937602085,0,0,1,0,0.7558833646152,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.543087992738053,-1.533976558544737,-2.134927655831989,-2.1659497184303627,0
0,1.6218202800054737,0.4918302236514829,0,0,1,0,0.09685770440124603,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.543087992738053,-0.6950416459449846,0.4746348206902369,0.5149773035547162,1
1,-0.19817587333920963,0.04294647925902397,1,0,1,0,-0.6939730878554988,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.10908848409044712,0.311680249174718,-0.30823392226643087,0.41465874402237113,2
1,-0.04650952722715268,0.37442985973345594,1,0,1,1,-0.16675255968433558,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5419107788809616,0.6472542142146189,0.08320044921190302,0.6659493229494521,2
0,-0.19817587333920963,0.4434888973322958,0,0,1,1,-0.2985576917271264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.10908848409044712,0.4794672316946684,-0.43871204609254216,0.4062576823866573,2
1,0.48432268416504665,-0.06064207713923577,0,0,1,1,-0.562167955812708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.10908848409044712,0.311680249174718,-0.30823392226643087,0.4457920900841334,2
1,-0.19817587333920963,-0.9307859508846172,0,0,1,1,0.09685770440124603,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.10908848409044712,0.4794672316946684,-0.5691901699186535,0.7225329439664635,2
1,0.48432268416504665,-0.39212545761366674,1,0,1,1,-0.562167955812708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7589105332047645,0.4794672316946684,0.4746348206902369,0.2901253597753224,1
1,-0.425675392507295,-0.35759593881424684,1,0,1,1,-0.4303628237699172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.10908848409044712,-0.35946768090508374,0.8660691921685708,0.4284957867164876,1
1,2.6076515297338436,2.2321179711422476,0,0,1,0,-0.562167955812708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.543087992738053,0.14389326665476757,-0.5691901699186535,1.0007563381374498,2
0,-0.19817587333920963,-0.48190220649215837,0,0,1,0,0.4922731005296184,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.543087992738053,0.14389326665476757,0.7355910683424595,0.0756511980165161,0
1,-0.19817587333920963,0.1465350356572837,1,0,1,0,-0.6939730878554988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5419107788809616,0.9828281792545197,0.3441566968641256,0.598633757509562,2
1,-0.19817587333920963,0.20868816949623997,0,0,1,0,2.073934685043108,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.10908848409044712,-1.533976558544737,-0.04727767461420827,-2.1659497184303627,0
1,-0.2740090463952381,1.9558818207468884,1,0,1,0,0.4922731005296184,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.9759102875285675,0.9828281792545197,0.7355910683424595,0.5218958249017741,0
1,0.6359890302771035,0.8854667379648711,1,0,1,0,-0.6939730878554988,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7589105332047645,1.1506151617744702,-0.04727767461420827,0.9338937711190941,2
1,-0.577341738619352,-0.8133855869665894,1,0,1,0,-0.6939730878554988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.713085535976082,-1.533976558544737,-2.134927655831989,-2.1659497184303627,1
1,-0.577341738619352,-0.8341032982462411,0,0,1,0,-0.6939730878554988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5419107788809616,0.6472542142146189,0.4746348206902369,0.4653122038847619,2
1,-0.19817587333920963,0.33990034093403604,0,0,1,1,-0.2985576917271264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.10908848409044712,0.4794672316946684,-0.30823392226643087,0.3247179665106136,2
1,0.02932364582887579,-0.06754798089911936,1,0,1,1,-0.562167955812708,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.713085535976082,-1.533976558544737,-2.134927655831989,-2.1659497184303627,1
1,-0.425675392507295,0.22249997701600713,1,0,1,0,-0.562167955812708,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.10908848409044712,-0.5272546634250341,-0.30823392226643087,0.054895633975340995,1
1,-1.2598402961236081,-0.4197490726532021,0,0,1,0,0.09685770440124603,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.10908848409044712,-1.533976558544737,-0.5691901699186535,-2.1659497184303627,1
1,0.03690696313447821,-0.06754798089911936,1,0,1,0,0.7558833646152,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.5419107788809616,0.14389326665476757,0.4746348206902369,0.210562364284152,0
1,0.48432268416504665,0.08438190181832748,1,0,1,1,-0.562167955812708,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.713085535976082,-1.533976558544737,-2.134927655831989,-2.1659497184303627,2
1,-0.19817587333920963,0.20868816949623997,1,0,1,0,-0.034947427641544786,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.10908848409044712,0.4794672316946684,-0.17775579844031955,0.4284957867164876,2
1,-0.577341738619352,-0.4749963027322748,0,1,1,0,-0.562167955812708,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.543087992738053,-0.02389371586518287,0.21367857303801432,0.11197343508857177,0
1,2.0768193183416446,-1.863082958468955,0,0,1,0,0.3604679684868276,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.10908848409044712,0.311680249174718,-0.17775579844031955,0.20018458226356484,1
1,1.166821241669303,0.4849243198915993,0,0,1,0,-0.6939730878554988,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.543087992738053,-1.533976558544737,-0.30823392226643087,-2.1659497184303627,1
1,1.3184875877813598,0.2639353995753126,0,0,1,0,0.09685770440124603,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5419107788809616,0.9828281792545197,-0.04727767461420827,0.5037347063657464,2
1,0.6359890302771035,0.6092305875695118,1,0,1,0,-0.562167955812708,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.713085535976082,-1.533976558544737,-2.134927655831989,-2.1659497184303627,0
1,-1.1081739500115513,-1.0550922185625287,1,0,1,0,-0.6939730878554988,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.10908848409044712,-0.862828628464935,0.996547315994682,0.290125359775322,0
1,0.7118222033331321,0.40895937853287584,1,0,1,0,-0.6939730878554988,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.10908848409044712,-0.02389371586518287,0.3441566968641256,0.3939031799811964,2
1,-0.9565076038994943,-0.7926678756869375,1,1,1,0,-0.6939730878554988,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.543087992738053,-0.5272546634250341,0.3441566968641256,0.033151709741729374,0
1,-2.0181720266838927,-1.448728732875916,1,0,1,1,-0.2985576917271264,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.10908848409044712,-0.6950416459449846,0.3441566968641256,0.06527341599592855,0
1,-0.8806744308434659,-0.4611844952125066,1,1,1,1,-0.562167955812708,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.10908848409044712,0.4794672316946684,-0.5691901699186535,0.6360514271282356,2
1,1.3184875877813598,0.2639353995753126,0,0,1,1,-0.16675255968433558,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5419107788809616,0.9828281792545197,-0.04727767461420827,0.9368423790265308,2
0,-0.9565076038994943,-0.6890793192886778,0,0,1,0,1.2831038927863632,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,-0.10908848409044712,0.4794672316946684,-0.30823392226643087,0.290125359775322,2
1,-1.4115066422356652,-1.1586807749607886,1,0,1,0,-0.4303628237699172,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.10908848409044712,0.14389326665476757,-0.17775579844031955,0.36622909459296304,0
0,0.5601558572210751,1.9835054357864228,1,0,1,0,1.546714156871945,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.4110870100332646,-1.533976558544737,-2.0044495320058777,-2.1659497184303627,0
1,2.0768193183416446,3.689263664477768,0,1,1,0,0.09685770440124603,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.494908567795188,1.1506151617744702,1.9098941827774611,0.47692543614589566,0
1,-0.9565076038994943,-0.10207749969853928,0,0,1,0,-0.6939730878554988,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.543087992738053,-0.1916806983851333,-0.30823392226643087,0.25553275304003115,1
0,-0.19817587333920963,-1.1724925824805565,1,0,1,0,1.2831038927863632,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,-0.10908848409044712,0.311680249174718,0.21367857303801432,0.11716232609886555,2
1,2.0768193183416446,2.349518335060275,1,0,1,1,-0.16675255968433558,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7589105332047645,0.8150411967345693,-0.04727767461420827,0.5488780581553014,2
1,-0.9565076038994943,-1.863082958468955,0,0,1,1,0.22866283644403682,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.543087992738053,-0.02389371586518287,-0.30823392226643087,0.1275401081194531,2
1,-0.6531749116753804,-0.6476438967293743,1,0,1,0,-0.4303628237699172,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.10908848409044712,0.311680249174718,-0.17775579844031955,0.10332528340474907,2
1,0.7876553763891605,0.1189114206177474,1,0,1,0,-0.034947427641544786,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.543087992738053,-0.02389371586518287,-0.6996682937447647,0.7190736832929349,1
1,-1.3356734691796368,-1.0205626997631088,1,1,1,0,-0.6939730878554988,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.543087992738053,-1.198402593504836,0.21367857303801432,-1.1281715163716226,1
1,0.03690696313447821,-1.8078357283898834,0,0,1,0,0.09685770440124603,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.3249110245571587,-1.533976558544737,1.1270254398207933,-2.1659497184303627,0
1,0.03690696313447821,-1.5177877704747558,1,0,0,0,-0.2985576917271264,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.10908848409044712,0.4794672316946684,-0.5691901699186535,0.6879403372311726,2
1,0.03690696313447821,-1.863082958468955,0,0,1,0,0.3604679684868276,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.10908848409044712,-1.198402593504836,-0.43871204609254216,-0.9206158759598746,0
1,0.03690696313447821,-0.7926678756869375,0,0,1,0,2.073934685043108,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,-0.10908848409044712,-1.0306156109848854,1.2575035636469047,-0.851430662489292,0
0,0.03690696313447821,-0.8962564320851973,0,0,1,0,2.732960345257062,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.3249110245571587,0.8150411967345693,0.21367857303801432,0.3463383457201709,2
1,-0.19817587333920963,0.6921014326881187,1,0,1,0,-0.562167955812708,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.543087992738053,-0.1916806983851333,0.4746348206902369,0.6619958821797041,1
1,0.18098999194093274,-0.1435129222578428,1,0,1,0,-0.6939730878554988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.10908848409044712,0.4794672316946684,-0.5691901699186535,0.6360514271282356,2
1,-0.04650952722715268,-0.4611844952125066,1,0,1,1,-0.6939730878554988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5419107788809616,0.9828281792545197,-0.04727767461420827,0.7634675286032258,2
1,0.18098999194093274,0.5056420311712521,1,0,1,0,-0.562167955812708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.543087992738053,0.14389326665476757,-0.30823392226643087,0.7398292473341096,1
1,-1.3356734691796368,-1.0689040260822968,1,1,0,0,-0.562167955812708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3249110245571587,-0.862828628464935,0.08320044921190302,-0.9247669887681095,0
1,-0.19817587333920963,0.12581732437763296,0,0,1,0,-0.2985576917271264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.4099097961761733,0.6472542142146189,1.2575035636469047,0.5608125074789768,0
1,0.03690696313447821,-1.1724925824805565,1,0,1,0,-0.4303628237699172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.713085535976082,-1.533976558544737,-2.134927655831989,-2.1659497184303627,2
0,-0.19817587333920963,-0.9307859508846172,1,0,1,0,1.6785192889147356,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,-0.10908848409044712,-1.533976558544737,-2.134927655831989,-2.1659497184303627,0
1,0.03690696313447821,2.280459297461435,0,0,1,0,2.6011552132142715,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4.013906848061808,3.667419899573727,2.1708504304296836,0.8293218615197419,2
1,-0.7290080847314089,-0.6614557042491415,1,0,1,0,-0.562167955812708,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.10908848409044712,-1.533976558544737,-2.134927655831989,-2.1659497184303627,0
1,-0.19817587333920963,-0.32997232377471053,0,1,1,0,-0.4303628237699172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.8439093048237791,1.9895500743742225,0.8660691921685708,0.45679882859081733,2
1,-0.8048412577874374,-0.6062084741700698,1,0,1,0,-0.562167955812708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.10908848409044712,-1.533976558544737,-2.134927655831989,-2.1659497184303627,0
1,-1.4873398152916937,-1.4003874065567279,1,0,1,0,-0.4303628237699172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.10908848409044712,-0.1916806983851333,2.0403723066035724,0.6827514462208788,0
1,-1.6390061614037505,-1.2967988501584682,1,0,1,0,-0.4303628237699172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3249110245571587,0.311680249174718,0.3441566968641256,0.4873032181664825,0
